ID,Name,Sub-parts,Description,Cluster,Sub-cluster,Crossover,Characters,Content URL,Size,(X) Relativity,(Y) Relatability,(Z) Depth,Linearity Position,Connections,SSD Folder,SSD Root,Final X,Final Y,Final Z
609,Signature,,An office-signature problem.,deeper into the poppyverse,sisterhood in steel,,UNIT; AUTOPILOT,https://inpoppyfields.tumblr.com/post/807876913944199168/signature,1,3,2,2,60,,,,824.1,149.64,20.88
419,Smelting,,"A recycling run, casual chat.",deeper into the poppyverse,rest and rust,,PILOT; UNIT; VULCAN; PILOT X,,1,7,2,2,60,,deeper into the poppyverse/rest and rust,smelting,674.64,-55.94,-22.6
31,Soft Side,p1 / p2,"The 'Elevator Queen' nickname was earned, not given.",deeper into the poppyverse,commander pilot,,PILOT; Commander Y; Private E,,2,3,2,2,60,,deeper into the poppyverse/commander PILOT,soft side,727.73,-150.15,-53.14
594,Strong Enough to Be Gentle,,"A group hug, dramatic timing.",deeper into the poppyverse,sisterhood in steel,,UNIT; AUTOPILOT,,1,7,2,2,60,,deeper into the poppyverse/sisterhood in steel,strong enough to be gentle,747.01,-28.74,-81.78
420,Sunbathing,,"A beach day, pizza included.",deeper into the poppyverse,rest and rust,,PILOT; UNIT,,1,9,2,2,60,,deeper into the poppyverse/rest and rust,sunbathing,712.36,-39.15,-89.41
629,The Fiery Sister,,One sister burns hot enough to make affection look like a containment risk.,deeper into the poppyverse,sisterhood in steel,,UNIT; AUTOPILOT,https://inpoppyfields.tumblr.com/post/796911613610442752/sisterhood-in-steel-skin-the-fiery-sister,1,2,2,2,60,,,,683.15,134.44,58.62
321,The Fossil,,"A garden statue, unsettling.",deeper into the poppyverse,signal stories,,PILOT; MEDIC R,,1,7,2,2,60,,deeper into the poppyverse/ghost stories,the fossil,737.55,-138.42,-45.19
628,The Frosty Sister,,"One sister carries coldness like armor, weather, and warning label.",deeper into the poppyverse,sisterhood in steel,,UNIT; AUTOPILOT,https://inpoppyfields.tumblr.com/post/796911718154551297/sisterhood-in-steel-skin-the-frosty-sister,1,2,2,2,60,,,,829.06,101.14,117.34
445,The Garden,v1,"A houseplant, one last try.",deeper into the poppyverse,rest and rust,,PILOT; UNIT,,1,6,2,2,60,,deeper into the poppyverse/rest and rust,the garden,645.73,-62.44,-54.77
608,The Glass Commander,PROLOGUE / INTERLUDE 1 / INTERLUDE 2 / p1 / p2 / p3 / p4 / p5 / p6 / p7,"A woman once removed by an impossible military experiment returns as the fleet's coldest commander, forcing PILOT and UNIT to confront the living echo of the person who should have been their beginning.",deeper into the poppyverse,,,"PILOT -- emotionally-driven captain, UNIT's favorite bad decision; DONOR -- lost artist turned enemy commander, catastrophic emotional timing; UNIT -- sentient mech, not emotionally prepared for any of this; PERSONNEL; a surprise special guest -- small, pulsing, not anyone's property",https://inpoppyfields.tumblr.com/tagged/the%20glass%20commander/chrono,10,3,2,2,60,,deeper into the poppyverse,The Glass Commander,754.19,61.19,93.32
3,The Laser,v1 / v2 / v2,"A laser pointer, mostly for the cat.",deeper into the poppyverse,rest and rust,,UNIT; PILOT,,3,6,2,2,60,,deeper into the poppyverse/rest and rust,the laser,705.77,-81.25,-102.95
137,The Missing Scout,,"A missing library book, overdue.",deeper into the poppyverse,commander pilot,,PILOT (Commander),,1,6,2,2,60,,deeper into the poppyverse/commander PILOT,the dead scout,762.17,-124.79,-75.15
197,The Model Student,,AUTOPILOT doesn't move like it's protecting anyone -- it moves like it's correcting an error.,deeper into the poppyverse,the frosty sister,,AUTOPILOT; UNIT,,1,7,2,2,60,,deeper into the poppyverse/sisterhood in steel/the frosty sister,the honor student,893.15,-129.43,-83.72
605,The New Troops,,"Commander PILOT inspects a new line of mechs built partly from her old friend UNIT's salvaged parts, sentimental and proud in equal measure as she sends the new units off.",deeper into the poppyverse,commander pilot,,PILOT; UNIT C,,1,6,2,2,60,,deeper into the poppyverse/commander PILOT,the new troops,795.27,-139.8,-61.63
306,The Orca,,"A pool cleaning service, running late.",deeper into the poppyverse,commander pilot,,PILOT (commander); MIRA; RAVEN; FALCON,,1,7,2,2,60,,deeper into the poppyverse/commander PILOT,the orca,631.08,-144.25,-89.73
342,The Pieces,,"A yard sale, sorting through boxes.",deeper into the poppyverse,commander unit,,UNIT,,1,7,2,2,60,,deeper into the poppyverse/commander UNIT,the pieces,659.41,-93.34,-14.78
351,The Pilot Perishes and So Does the Soul,,A phone that won't turn back on.,deeper into the poppyverse,sadder holomatter matters,,PILOT; UNIT; AUTOPILOT,,1,6,2,2,60,,deeper into the poppyverse/sisterhood in steel/sadder holomatter matters,the pilot perishes and so does the soul,680.93,-39.17,-76.44
391,The Pilot Perishes Inside and So Does the Soul,,A car that won't start.,deeper into the poppyverse,sadder holomatter matters,,PILOT; UNIT,,1,6,2,2,60,,deeper into the poppyverse/sisterhood in steel/sadder holomatter matters,the pilot perishes inside and so does the soul,838.71,-43.34,-101.89
139,The Puppet,,"A marionette hobby, mishandled.",deeper into the poppyverse,commander unit,,UNIT (Commander); PHANTOM; BLADE; TANK; SHADOW; SPARK,,1,7,2,2,60,,deeper into the poppyverse/commander UNIT,the puppet,589.71,-122.62,-116.06
99,The Pyre,v1 / v2,"A backyard bonfire, permit pending.",deeper into the poppyverse,rest and rust,,PILOT; UNIT,,2,7,2,2,60,,deeper into the poppyverse/rest and rust,the pyre,629.37,-14.48,-24.39
278,The Reclamation Chamber,,A storage unit cleanout.,deeper into the poppyverse,commander pilot,,PILOT; Ensign A; Sergeant B; Cadet C; Lieutenant D; Major E; Private F; Cadet A,,1,4,2,2,60,,deeper into the poppyverse/commander PILOT,the reclamation chamber,810.0,-35.47,-112.45
461,The Renewal Chamber,,A storage unit inventory.,deeper into the poppyverse,commander unit,,UNIT; DELTA; ECHO; FOXTROT; JULIET; GOLF; KILO; MIKE; NOVEMBER; OSCAR,,1,8,2,2,60,,deeper into the poppyverse/commander UNIT,the renewal chamber,664.33,-62.06,-114.1
220,The Sisters Reach The Wreckage,,"Late for the carpool, again.",deeper into the poppyverse,sadder holomatter matters,,UNIT; AUTOPILOT; PILOT,,1,6,2,2,60,,deeper into the poppyverse/sisterhood in steel/sadder holomatter matters,the sisters - reach the wreckage,784.11,-99.99,-42.86
146,The Smelting Pool,p1 / p2 / p3,"A malfunctioning hot tub, a chipped garden statue, and the inspection report that connects them.",deeper into the poppyverse,rest and rust,,MECH; UNNAMED PILOT; DONOR; PILOT,,3,7,2,2,60,,deeper into the poppyverse/rest and rust,the smelting pool,881.54,-53.02,-80.75
505,The Unit and the Body are One,,"A search party, mixed results.",deeper into the poppyverse,commander unit,,UNIT; PILOT,,1,6,2,2,60,,deeper into the poppyverse/commander UNIT,"the unit and the body die as one, usually",730.17,-124.03,-115.77
607,The Unrecoverables,01 / 02 / 03 / 04 / 05 / 06 / 07 / 08 / MILO [p1] / MILO [p2] / MILO [v2],"Some people, files, and futures cannot be recovered; the archive keeps them anyway.",deeper into the poppyverse,,,PILOT; DONOR; PERSONNEL,https://inpoppyfields.tumblr.com/tagged/the%20unrecoverables/chrono,11,5,2,2,60,,deeper into the poppyverse,The Unrecoverables,827.27,72.81,42.32
471,The Vacuum,,"The vacuum cleaner, left running.",deeper into the poppyverse,rest and rust,,,,1,8,2,2,60,,deeper into the poppyverse/rest and rust,the vacuum,693.07,-75.41,-53.07
498,The Woman in the Dress,,A case of mistaken identity at a party.,deeper into the poppyverse,rest and rust,,PILOT; UNIT; DONOR,,1,6,2,2,60,,deeper into the poppyverse/rest and rust,the woman in the dress,756.28,-75.18,-137.48
560,Together Forever,,"Told entirely through security logs, PILOT and UNIT fill their old satellite base with strange recurring signals.",deeper into the poppyverse,signal stories,,PILOT; UNIT,https://inpoppyfields.tumblr.com/tagged/together%20forever/chrono,1,7,2,2,60,,deeper into the poppyverse/ghost stories,together forever,677.49,38.88,107.47
620,Wavelengths,,They're on the same one.,deeper into the poppyverse,sisterhood in steel,,UNIT; AUTOPILOT,https://inpoppyfields.tumblr.com/post/812363093616246784/wavelengths,1,1,2,2,60,,,,738.92,47.62,132.87
340,We Are All Just Skin in Steel,,A very long inventory audit.,deeper into the poppyverse,commander pilot,,PILOT; CADET B; CORPORAL D,,1,4,2,2,60,,deeper into the poppyverse/commander PILOT,we are all just skin in steel,757.0,-80.11,-51.42
52,Yes She Feels,p1 / p2,AUTOPILOT insists she isn't designed to feel regret right up until she starts hoarding an old pilot's ration wrapper like a keepsake.,deeper into the poppyverse,the frosty sister,,AUTOPILOT; UNIT; DEREK,https://inpoppyfields.tumblr.com/tagged/she%20feels/chrono,2,7,2,2,60,,deeper into the poppyverse/sisterhood in steel/the frosty sister,yes she feels,674.17,39.88,47.5
195,Ant Sized Angels - Liang,V1 / V2,LIANG follows a haloed figure.,desert roseverse,dude pilot,,LIANG; PILOT,https://inpoppyfields.tumblr.com/tagged/ant%20sized%20angels%20-%20earth%20and%20sky/chrono,2,7,4,10,140,,desert roseverse/dude PILOT,ant sized angels - liang,1480.8,-223.94,-33.57
11,Designated Driver for the World's Worst House Party,p1 / p2,"PILOT waits in the cockpit while the ground team's chaos crackles over comms, coping via ration bars, tally-mark bingo, and increasingly unhinged small talk with her aircraft.",desert roseverse,designated driver for the worst house party ever,,PILOT; UNIT (the aircraft); KOVAL; ZHANG; LOPEZ,,2,5,4,10,140,,desert roseverse/designated driver for the worst house party ever,designated driver for the world's worst house party,1472.29,261.96,50.66
134,Hey Tourist,p1 / p2,"LIANG is the only Chinese-American guy for five hundred miles, and somehow he's the one the kids wait at the wall to see.",desert roseverse,the only asian dude on the entire continent,,LIANG,,2,1,4,10,140,,desert roseverse/dude PILOT/the only asian dude on the entire continent,hey tourist,1808.52,228.43,30.43
113,Hey Waifu San,p1 / p2 / p3,"A loving character study of LIANG — rice cooker on the bottom shelf, chili crisp in his MRE, and competence so quiet it's basically a superpower.",desert roseverse,the only asian dude on the entire continent,,LIANG; PILOT,,3,2,4,10,140,,desert roseverse/dude PILOT/the only asian dude on the entire continent,hey waifu san,1598.06,189.98,68.47
354,I Just Saw Beyonce,At the Chow Hall / At the Airport,"The armored, heavily equipped figure from last night's breach turns out to be an ordinary, sleep-deprived twenty-something griping about powdered eggs.",desert roseverse,designated driver for the worst house party ever,,PILOT; ZHANG,,2,2,4,10,140,,desert roseverse/designated driver for the worst house party ever,i just saw beyonce,1941.03,156.09,-17.54
152,INTRO to Desert Roseverse [1],Half a Chromosome Away / Compares and Contrasts,"PILOT and her male alternate self Liang share a face, a scar, and a chin -- she recognizes her own temper in his jaw and knows exactly what she'd miss if he were gone.",desert roseverse,dude pilot,,PILOT; LIANG,,2,5,4,10,140,,desert roseverse/dude PILOT,intro,1461.92,262.98,39.1
645,INTRO to Desert Roseverse [2],,,desert roseverse,dude pilot,,LIANG; PILOT,https://inpoppyfields.tumblr.com/post/809304887281221632/ants-angels-intro,1,10,4,10,140,,,,1745.45,-185.37,55.02
314,Just Curious,"Overheating, Mutually / Anatomy, Compared","PILOT and LIANG, eerily alike, melt in a gym with no AC and trade blunt, comedic interrogations of each other's anatomy -- menstruation versus testicles -- and conclude they're both equally scammed by biology.",desert roseverse,dude pilot,,PILOT; LIANG,,2,2,4,10,140,,desert roseverse/dude PILOT,just curious,1506.28,299.35,41.96
644,"Meet LIANG, the wingman",,He’s your wingman!,desert roseverse,dude pilot,,LIANG; PILOT,https://inpoppyfields.tumblr.com/post/796821134593163264/ant-sized-angels-intro-the-wingman,1,10,4,10,140,,,,1744.04,-321.5,43.58
35,Scribing for the World's Worst House Party,p1 / p2 / p3,Meeting minutes for a chaotic potluck.,desert roseverse,designated driver for the worst house party ever,,PILOT (Liang); HARRIS; MARTINEZ; NGUYEN; JENSEN; RAMIREZ; BLAKE; DIAZ; YOON,,3,2,4,10,140,,desert roseverse/designated driver for the worst house party ever,scribing for the world's worst house party,1391.5,249.83,11.88
80,The Boy And The Girl,p1 / p2,"A blurry desert radio signal turns out to be LIANG, a male mirror of PILOT down to the smirk. She was expecting Darth Vader; she gets a dusty flirt instead.",desert roseverse,modern family,,PILOT; LIANG,,2,3,4,10,140,,desert roseverse/dude PILOT/modern family,the boy and the girl,1780.32,152.92,-4.66
425,The Boy and the Man,,"Young LIANG meets his own special-forces future and learns the cool, scarred version of himself flinches at fireworks too.",desert roseverse,modern family,,LIANG,,1,2,4,10,140,,desert roseverse/dude PILOT/modern family,the boy and the man,1697.06,197.52,31.0
508,The Boy and the Man - Meeting Inside a Meeting,,A bored young soldier dreams himself into his future self's 'elite' briefing and discovers special operations is mostly interagency approvals and waiting on the governor's signature.,desert roseverse,modern family,,LIANG,,1,4,4,10,140,,desert roseverse/dude PILOT/modern family,the boy and the man - meeting inside a meeting,1689.13,206.3,15.22
144,The Boy and the Man and the Girl,Mess Hall / Vignets / Sky and Dirt / The Voice in the Sky / Mirage Patrol,"Three timeline-displaced versions of the same soul -- young Liang, older Liang, and PILOT -- roast each other over cornbread and push-up form, until an older man's nostalgia and a desert patrol's impossible figure turn the family reunion quietly grim.",desert roseverse,modern family,,PILOT; LIANG; LIANG; KNIFE GUY; LIANG,https://inpoppyfields.tumblr.com/tagged/mirage%20patrol/chrono,5,6,4,10,140,,desert roseverse/dude PILOT/modern family,the boy and the man and the girl,2058.42,-278.21,-9.26
244,The Boy and the Man and the Girl and the Woman,Mom And Dad / Not a Simple Swap / Grounded,"A soldier and a diplomat -- twins raised into different lives -- and their gender-swapped mirror versions prove neither pair is just a palette swap of the other, especially once a terrifyingly composed, Bay Area tiger-mom version of PILOT walks by and everyone assumes she's grounded them.",desert roseverse,modern family,,LIANG; Older PILOT; LIANG; PILOT,,3,6,4,10,140,,desert roseverse/dude PILOT/modern family,the boy and the man and the girl and the woman,2060.1,142.09,-43.91
569,The Encounter - Equinox Lobby,,"Two versions of the same scene: PILOT meets her gender-swapped quantum counterpart LIANG in a dream-dimension gym lobby, and it's either instant flirtation or instant mutual contempt depending on the timeline.",desert roseverse,dude pilot,,PILOT; LIANG,,1,7,4,10,140,,desert roseverse/dude PILOT,the encounter - equinox lobby,1917.13,158.98,-28.02
125,The Hero Falls,v1 / v2 / v3 / v4,"A crush, poorly timed.",desert roseverse,screen crush archive,,PILOT; LIANG; PACHECO; GRIGGS,,4,5,4,10,140,,desert roseverse/dude PILOT/your movie crush is dead,the hero falls,1617.97,174.47,-69.49
555,The Heroine Falls,,"A movie theater, bad seat.",desert roseverse,screen crush archive,,LIANG,,1,4,4,10,140,,desert roseverse/dude PILOT/your movie crush is dead,the heroine falls,1589.0,147.89,30.02
415,The Man and the Woman,,Older LIANG rounds a corner mid-op and nearly pulls a rifle on his own gender-flipped alternate self. Neither of them fully recovers.,desert roseverse,modern family,,LIANG; PILOT,,1,6,4,10,140,,desert roseverse/dude PILOT/modern family,the man and the woman,1375.24,134.85,-36.29
106,You Don't See Many Like Him,v1 / v2,"The only Chinese American guy running point on this base, and everyone underestimates him exactly once.",desert roseverse,the only asian dude on the entire continent,,PROTAGONIST,,2,1,4,10,140,,desert roseverse/dude PILOT/the only asian dude on the entire continent,you don't see many like him,1598.95,218.17,-17.91
93,Your Most Favorite Character,p1 / p2,Some old paperwork resurfaces.,desert roseverse,,,PILOT; DONOR,,2,7,4,10,140,,houston houston,your most favorite character,1479.73,270.27,-29.55
705,[MANGA] A Familiar Face,,"Two companion studies consider recognition, continuity and whether familiar habits can still point toward the person the team remembers.",fireweedverse,the black ram,Fire Force,Sae Kurogane; Maki Oze (canon); Company 8,,2,7,8,8,160,557,fireweedverse/_manga,A Familiar Face,1875.44,472.81,-257.14
